Filename,Timestamp,Elevation,Latitude,Longitude,Speed,Direction
05_01_Afternoon_hike.gpx,2025-05-02T22:29:55Z,91.38,45.41151,-122.84986,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:01Z,91.82,45.41149,-122.84983,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:04Z,92.46,45.41146,-122.84984,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:07Z,92.9,45.41144,-122.84987,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:13Z,93.31,45.41142,-122.84991,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:18Z,93.02,45.41142,-122.84995,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:35Z,93.31,45.41139,-122.84997,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:37Z,93.41,45.41137,-122.85,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:40Z,94.06,45.41134,-122.85002,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:43Z,94.7,45.41131,-122.85005,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:46Z,95.07,45.41129,-122.85008,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:50Z,95.28,45.41126,-122.85011,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:55Z,95.14,45.41125,-122.85016,,
05_01_Afternoon_hike.gpx,2025-05-02T22:30:58Z,95.0,45.41125,-122.8502,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:00Z,95.0,45.41125,-122.85024,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:02Z,94.93,45.41125,-122.85029,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:04Z,94.81,45.41124,-122.85034,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:06Z,94.57,45.41124,-122.85038,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:08Z,94.56,45.41123,-122.85042,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:10Z,94.44,45.41123,-122.85046,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:13Z,93.6,45.41124,-122.85052,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:16Z,93.12,45.41124,-122.85057,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:19Z,93.01,45.41123,-122.85061,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:22Z,92.8,45.41122,-122.85065,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:25Z,92.37,45.41121,-122.8507,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:28Z,91.94,45.4112,-122.85075,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:31Z,91.72,45.41118,-122.85079,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:34Z,91.62,45.41115,-122.85083,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:37Z,91.4,45.41114,-122.85086,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:40Z,90.75,45.41114,-122.85092,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:42Z,89.95,45.41114,-122.85096,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:45Z,88.67,45.41114,-122.85102,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:47Z,88.56,45.41112,-122.85105,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:49Z,88.56,45.41109,-122.85108,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:51Z,88.78,45.41106,-122.85109,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:53Z,89.0,45.41103,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:31:56Z,89.3,45.411,-122.85112,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:03Z,89.74,45.41097,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:06Z,90.38,45.41094,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:09Z,91.03,45.41091,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:12Z,91.68,45.41088,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:16Z,92.33,45.41085,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:19Z,92.88,45.41082,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:23Z,93.44,45.41078,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:27Z,93.75,45.41076,-122.85113,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:41Z,94.24,45.41073,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:44Z,94.89,45.4107,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:32:47Z,95.54,45.41067,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:00Z,96.13,45.41064,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:03Z,96.32,45.41061,-122.85109,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:06Z,96.4,45.41058,-122.85109,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:09Z,96.46,45.41055,-122.85109,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:12Z,96.24,45.41051,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:15Z,96.24,45.41048,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:18Z,96.24,45.41044,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:21Z,96.24,45.41041,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:24Z,96.24,45.41038,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:27Z,96.21,45.41035,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:31Z,96.17,45.41032,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:35Z,96.14,45.41029,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:48Z,95.93,45.41026,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:51Z,95.6,45.41023,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:54Z,95.28,45.4102,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:33:59Z,94.96,45.41017,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:34:16Z,94.52,45.41014,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:34:23Z,94.31,45.41012,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:34:33Z,94.1,45.41009,-122.8511,,
05_01_Afternoon_hike.gpx,2025-05-02T22:34:58Z,93.66,45.41006,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:01Z,93.34,45.41003,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:05Z,93.02,45.41,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:15Z,92.8,45.40997,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:18Z,92.46,45.40994,-122.85115,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:21Z,91.97,45.40991,-122.85116,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:24Z,91.8,45.40988,-122.85116,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:31Z,91.86,45.40986,-122.85115,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:48Z,91.73,45.40982,-122.85114,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:50Z,91.68,45.4098,-122.85111,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:52Z,91.55,45.40979,-122.85108,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:55Z,91.58,45.40978,-122.85103,,
05_01_Afternoon_hike.gpx,2025-05-02T22:35:59Z,91.93,45.40977,-122.85098,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:04Z,92.04,45.40975,-122.85095,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:07Z,91.51,45.40971,-122.85095,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:09Z,91.06,45.40969,-122.85096,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:11Z,90.5,45.40966,-122.85097,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:13Z,90.01,45.40963,-122.85097,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:16Z,89.57,45.40959,-122.85096,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:19Z,89.14,45.40955,-122.85094,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:21Z,88.91,45.40953,-122.85094,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:23Z,88.64,45.4095,-122.85092,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:25Z,88.45,45.40948,-122.85091,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:28Z,87.95,45.40944,-122.85088,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:30Z,87.74,45.40942,-122.85085,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:32Z,87.88,45.40941,-122.85081,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:35Z,88.31,45.4094,-122.85076,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:37Z,88.41,45.40939,-122.85072,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:40Z,88.41,45.40939,-122.85067,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:43Z,88.3,45.40938,-122.85062,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:46Z,88.3,45.40938,-122.85057,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:49Z,88.69,45.40938,-122.85052,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:52Z,89.23,45.40938,-122.85047,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:55Z,89.3,45.40938,-122.85042,,
05_01_Afternoon_hike.gpx,2025-05-02T22:36:58Z,89.2,45.40937,-122.85037,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:01Z,89.09,45.40936,-122.85033,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:04Z,89.09,45.40936,-122.85027,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:07Z,88.98,45.40935,-122.85022,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:10Z,88.98,45.40935,-122.85017,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:13Z,89.09,45.40936,-122.85012,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:16Z,89.09,45.40936,-122.85007,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:19Z,88.98,45.40935,-122.85001,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:22Z,88.87,45.40934,-122.84997,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:25Z,88.55,45.40931,-122.84994,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:28Z,88.22,45.40928,-122.84992,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:31Z,88.0,45.40924,-122.84992,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:34Z,88.0,45.4092,-122.84992,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:37Z,88.0,45.40917,-122.84991,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:40Z,87.6,45.40913,-122.8499,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:43Z,87.17,45.40909,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:46Z,86.74,45.40905,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:49Z,86.31,45.40901,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:52Z,86.0,45.40897,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:55Z,86.0,45.40893,-122.8499,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:57Z,86.0,45.4089,-122.8499,,
05_01_Afternoon_hike.gpx,2025-05-02T22:37:59Z,85.8,45.40887,-122.8499,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:01Z,85.47,45.40884,-122.8499,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:04Z,85.04,45.4088,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:06Z,84.72,45.40877,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:09Z,84.28,45.40873,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:12Z,83.85,45.40869,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:14Z,83.53,45.40866,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:17Z,83.1,45.40862,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:19Z,82.77,45.40859,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:21Z,82.45,45.40856,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:24Z,82.02,45.40852,-122.8499,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:27Z,81.58,45.40848,-122.8499,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:29Z,81.26,45.40845,-122.84989,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:31Z,81.04,45.40843,-122.84986,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:33Z,80.83,45.40841,-122.84983,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:35Z,80.72,45.4084,-122.84979,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:38Z,80.61,45.40839,-122.84975,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:41Z,80.61,45.40839,-122.84969,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:43Z,80.72,45.4084,-122.84965,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:46Z,80.83,45.40841,-122.84961,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:51Z,80.94,45.40842,-122.84957,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:54Z,81.04,45.40843,-122.84952,,
05_01_Afternoon_hike.gpx,2025-05-02T22:38:59Z,80.83,45.40841,-122.84948,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:02Z,80.4,45.40837,-122.84945,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:05Z,80.07,45.40834,-122.84942,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:08Z,80.0,45.40833,-122.84937,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:10Z,80.07,45.40834,-122.84934,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:12Z,80.29,45.40836,-122.84931,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:15Z,80.61,45.40839,-122.84927,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:18Z,80.83,45.40841,-122.84923,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:21Z,81.04,45.40843,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:24Z,81.26,45.40845,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:27Z,81.48,45.40847,-122.8491,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:30Z,81.8,45.4085,-122.84906,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:33Z,82.0,45.40854,-122.84906,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:35Z,82.0,45.40856,-122.84907,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:37Z,82.0,45.40859,-122.84909,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:39Z,82.1,45.40862,-122.8491,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:42Z,82.42,45.40865,-122.84911,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:45Z,82.85,45.40869,-122.84911,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:48Z,83.07,45.40871,-122.84908,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:51Z,83.28,45.40873,-122.84904,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:54Z,83.5,45.40875,-122.849,,
05_01_Afternoon_hike.gpx,2025-05-02T22:39:57Z,83.55,45.40877,-122.84896,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:00Z,83.41,45.40879,-122.84893,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:03Z,83.38,45.40882,-122.8489,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:06Z,83.59,45.40885,-122.84889,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:09Z,83.92,45.40888,-122.84889,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:12Z,84.34,45.40892,-122.84889,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:15Z,84.66,45.40895,-122.84889,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:18Z,85.09,45.40899,-122.8489,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:21Z,85.42,45.40902,-122.84891,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:24Z,85.85,45.40906,-122.84893,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:26Z,86.17,45.40909,-122.84893,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:29Z,86.6,45.40913,-122.84894,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:31Z,86.82,45.40915,-122.84896,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:34Z,87.0,45.40919,-122.84898,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:37Z,87.18,45.40922,-122.84901,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:40Z,87.53,45.40926,-122.84903,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:43Z,88.18,45.40929,-122.84906,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:46Z,88.5,45.40932,-122.84906,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:54Z,88.98,45.40935,-122.84909,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:56Z,89.0,45.40938,-122.8491,,
05_01_Afternoon_hike.gpx,2025-05-02T22:40:58Z,89.0,45.40941,-122.84912,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:00Z,89.0,45.40943,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:02Z,89.17,45.40946,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:04Z,89.49,45.40949,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:06Z,89.82,45.40952,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:09Z,90.25,45.40956,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:11Z,90.46,45.40958,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:13Z,90.79,45.40961,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:15Z,91.11,45.40964,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:17Z,91.44,45.40967,-122.84915,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:19Z,91.76,45.4097,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:22Z,92.19,45.40974,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:24Z,92.48,45.40977,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:26Z,92.68,45.40979,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:29Z,93.09,45.40983,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:32Z,93.42,45.40987,-122.84915,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:35Z,93.63,45.4099,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:37Z,93.78,45.40993,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:39Z,93.88,45.40996,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:41Z,93.94,45.40998,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:43Z,94.11,45.41001,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:46Z,94.54,45.41005,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:48Z,94.86,45.41008,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:51Z,95.3,45.41012,-122.84912,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:54Z,95.73,45.41016,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:57Z,96.11,45.4102,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:41:59Z,96.4,45.41023,-122.84915,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:01Z,96.65,45.41025,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:04Z,97.04,45.4103,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:06Z,97.04,45.41032,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:08Z,97.04,45.41035,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:11Z,97.36,45.41039,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:13Z,97.68,45.41042,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:16Z,98.22,45.41046,-122.84919,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:18Z,98.48,45.41048,-122.8492,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:20Z,98.69,45.41051,-122.8492,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:22Z,98.89,45.41054,-122.8492,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:25Z,99.1,45.41058,-122.8492,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:28Z,99.15,45.41061,-122.84919,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:31Z,99.14,45.41065,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:33Z,99.04,45.41068,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:35Z,99.04,45.41071,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:37Z,99.04,45.41074,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:39Z,99.02,45.41077,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:41Z,99.05,45.4108,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:43Z,99.01,45.41083,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:45Z,98.75,45.41086,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:47Z,98.48,45.41089,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:50Z,97.99,45.41093,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:52Z,97.67,45.41096,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:54Z,97.45,45.41099,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:56Z,97.13,45.41102,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:42:58Z,96.83,45.41105,-122.84919,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:01Z,96.31,45.41109,-122.8492,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:03Z,95.94,45.41112,-122.8492,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:05Z,95.77,45.41114,-122.84919,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:08Z,95.28,45.41118,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:11Z,94.93,45.41121,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:14Z,94.61,45.41124,-122.84911,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:16Z,94.39,45.41126,-122.84908,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:19Z,93.95,45.4113,-122.84906,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:23Z,93.54,45.41133,-122.84905,,
05_01_Afternoon_hike.gpx,2025-05-02T22:43:35Z,93.42,45.41135,-122.84908,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:22Z,92.96,45.41138,-122.84906,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:25Z,92.34,45.41141,-122.84905,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:27Z,91.83,45.41144,-122.84906,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:29Z,91.23,45.41147,-122.84906,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:31Z,90.8,45.4115,-122.84907,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:33Z,90.48,45.41153,-122.84907,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:35Z,90.16,45.41156,-122.84908,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:37Z,89.83,45.41159,-122.84909,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:39Z,89.5,45.41162,-122.84911,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:41Z,89.18,45.41165,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:43Z,88.67,45.41168,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:45Z,87.68,45.41172,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:47Z,87.04,45.41175,-122.84915,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:49Z,86.5,45.41178,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:51Z,85.87,45.41181,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:53Z,85.26,45.41184,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:55Z,84.62,45.41187,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:57Z,83.83,45.41191,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:44:59Z,83.23,45.41194,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:01Z,82.83,45.41197,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:03Z,82.46,45.412,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:06Z,81.94,45.41204,-122.84919,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:08Z,81.29,45.41207,-122.84919,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:10Z,80.64,45.4121,-122.84919,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:12Z,79.98,45.41213,-122.84919,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:14Z,78.36,45.41216,-122.84918,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:16Z,76.74,45.41219,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:18Z,75.5,45.41223,-122.84917,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:20Z,77.42,45.41226,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:22Z,79.34,45.41229,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:24Z,80.78,45.41232,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:26Z,80.98,45.41234,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:29Z,81.59,45.41238,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:31Z,82.0,45.41241,-122.84913,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:33Z,82.0,45.41245,-122.84914,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:35Z,82.0,45.41248,-122.84916,,
05_01_Afternoon_hike.gpx,2025-05-02T22:45:37Z,82.22,45.41252,-122.84921,,
